"111","142_2_54_1","41","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36179825","-115148926","580","1353","1842","4633"
"112","142_2_54_2","41","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36179825","-115148926","580","1353","1842","4633"
"113","142_2_54_3","41","I-15 SB between I-15 SB Washington Off-Ramp and I-15 SB Washington On-Ramp","microwave radar","36179825","-115148926","580","1353","1842","4633"
"114","143_2_55_1","42","I-15 SB Washington Off-Ramp between I-15 SB and Washington Avenue","microwave radar","36182819","-115145866","580","1353","1842","4633"
"115","144_1_54_1","43","I-15 SB Washington On-Ramp between D Street and I-15 SB","microwave radar","36180584","-115147949","580","1353","1842","4633"
"116","144_1_54_2","43","I-15 SB Washington On-Ramp between D Street and I-15 SB","microwave radar","36180584","-115147949","580","1353","1842","4633"
"117","146_2_238_1","44","I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp","inductive loop","36188938","-115140594","580","1353","1842","4633"
"118","146_2_238_2","44","I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp","inductive loop","36188938","-115140594","580","1353","1842","4633"
"119","146_2_238_3","44","I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp","inductive loop","36188938","-115140594","580","1353","1842","4633"
"120","146_2_238_4","44","I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp","inductive loop","36188938","-115140594","580","1353","1842","4633"
"121","146_2_238_5","44","I-15 NB between I-15 NB Washington/D-St On-Ramp and I-15 NB  Lake Mead EB Off-Ramp","inductive loop","36188938","-115140594","580","1353","1842","4633"
"122","147_2_56_1","45","I-15 SB between I-15 SB Lake Mead EB On-Ramp and I-15 SB Washington Off-Ramp","inductive loop","36188320","-115143387","580","1353","1842","4633"
